,C2,C3_norm,C7_norm,T5prime_norm,T2prime_norm,Y1
295,0,0.5212955181435112,1.3645722752690979,0.5245415252732388,0.5245415252732388,1
296,1,0.8483768200436738,0.12630420228524591,0.49778652339803137,0.49778652339803137,1
297,1,2.0809387044625165,2.2432193146391457,0.8310291125643282,0.8310291125643282,1
298,1,0.4243526804353554,0.14110637686476596,0.6687101317473783,0.6687101317473783,0
299,1,0.6044283304979801,0.1622965713146192,0.9507098237691769,0.9507098237691769,1
300,1,0.5655299935829474,0.18163595197417545,1.3797227187724352,1.3797227187724352,0
301,1,0.5032312303512517,0.00733293912605188,0.743330001912287,0.743330001912287,1
302,1,0.849280895182807,0.07530994755631787,1.0027773356910892,1.0027773356910892,0
303,1,0.46454497635278336,0.3300476966635405,0.23169308099307429,0.23169308099307429,0
304,0,0.8520523380378074,1.5431150273055483,0.40237192706934993,0.40237192706934993,1
305,1,0.5706738894677997,0.05410246660580029,0.7588614139116403,0.7588614139116403,0
306,1,0.6501154370254268,0.331715338873844,0.4948001810570237,0.4948001810570237,0
307,1,0.7111428651102571,0.9188445494782852,0.4546844802513048,0.4546844802513048,1
308,1,0.6847772405886847,0.39610639255742164,0.03725436011121735,0.03725436011121735,0
309,1,0.1944880178862864,0.04963348123717963,0.66664233410153,0.66664233410153,0
310,1,0.25470570533747844,0.6044275447542878,0.9648859958088849,0.9648859958088849,1
311,1,0.25374011951239667,0.9003268380565429,1.067340603606985,1.067340603606985,0
312,1,0.5212955181435112,0.0993291474343229,0.83088441810555,0.83088441810555,0
313,1,0.30893522384267624,0.64230160174557,0.6955852027457373,0.6955852027457373,1
314,0,0.8522316582189113,0.4757415317439557,0.9566063454541657,0.9566063454541657,0
315,1,0.7444966629535748,0.37456414188231335,0.8811300476601388,0.8811300476601388,0
316,1,2.0238594453716434,1.2972530526695292,1.2379791112791119,1.2379791112791119,1
317,1,1.442668254735249,1.6005303944818314,0.3268195308823046,0.3268195308823046,1
318,1,0.7544718795601331,0.005705923814672266,0.6532758477451647,0.6532758477451647,1
319,1,0.8032118326643741,1.121247288473996,1.0117702955644614,1.0117702955644614,0
320,0,0.443875657452831,0.5610100063927991,0.4900344313257948,0.4900344313257948,1
